P/GPa anatase baddeleyite brookite columbite cotunnite C2c fluorite hollandite 0-a-P21c 0-b-P21c 0-c-I41a 0-d-P31m 0-e-C2c 0-f-C2m 0-g-Im2m 40-a-Pnnm 60-a-R3 60-b-P21c 60-c-Pc 60-d-P62m 60-e-P21m 60-f-Pmn21 60-g-Pminus1 OIanalogue pyrite ramsdelliteAnalogue rutile TiO2B
16.718625 -832.6259297593879 NaN -840.2652868629618 -847.1244209409532 -835.4410200214267 -842.9559283969224 NaN NaN -846.8939729037684 -846.3332589432069 -842.7375190479753 -841.3870692296164 -842.221461967159 -835.500802378966 NaN NaN -839.3215758962089 -844.9556417716294 NaN NaN NaN -842.0910863328327 NaN -845.659746349337 -847.6773465408995 -842.5757389607293 -847.0183839914333 -824.4571037106074
16.9719375 -831.4937555891743 NaN -839.1965059815439 -846.0970155809623 -834.5379816968909 -841.9953694300606 NaN NaN -845.863361131346 -845.3483000196602 -841.7344715122595 -840.365522840911 -841.2232487325402 -834.4362168521754 NaN NaN -838.4079561451991 -843.9845894074846 NaN NaN NaN -841.121133254048 NaN -844.7028452382519 -846.7115268701747 -841.6061569334759 -845.9784595194615 NaN
17.22525 -830.360273570836 NaN -838.1267596004627 -845.0718108592986 -833.6379080600684 -841.0370935085112 NaN NaN -844.8340331410648 -844.3647923700114 -840.7332107424597 -839.3456341631941 -840.2264464020325 -833.3741545486055 NaN NaN -837.495119162193 -843.014726918532 NaN NaN NaN -840.1536990245361 NaN -843.747181476833 -845.7454632879244 -840.6361279324681 -844.9377877899191 NaN
17.4785625 -829.2287778789894 -840.7973512491916 -837.0571840685585 -844.0489740002963 -832.7468391996697 -840.074584410944 NaN NaN -843.8091770452539 -843.381914431023 -839.7301070414709 -838.3227631602742 -839.2313787878228 -832.313090710741 NaN NaN -836.5833019493564 -842.0440049265168 NaN NaN NaN -839.1875517995989 NaN -842.7924718431112 -844.7796106960678 -839.6676142409987 -843.8981129899238 NaN
17.731875 -828.0978586878921 -839.8177149112569 -835.9847862843518 -843.0268563460513 -831.8548678228342 -839.1132348737208 NaN NaN -842.7860602031949 -842.4005804064788 -838.7283094946093 -837.3015552428731 -838.2380234747316 -831.2545168471087 NaN NaN -835.6727017263319 -841.0742007622323 NaN NaN NaN -838.2228685951225 NaN -841.8391270099667 -843.8141250198391 -838.7006192157103 -842.8592076484728 NaN
17.9851875 -826.9695824828814 -838.8505445284486 -834.9158671737512 -842.0052656338264 -830.953857398688 -838.1562141265756 NaN NaN -841.7589183871441 -841.4183353917349 -837.7302711349666 -836.2816140881355 -837.2440635933635 -830.1940625074296 NaN NaN -834.7657070361763 -840.1087227245933 NaN NaN NaN -837.2530308157218 NaN -840.8861644161011 -842.8507459103412 -837.7399489540603 -841.8212263017222 NaN
18.2385 -825.8444416756079 -837.8747493472063 -833.8508065568456 -840.9836638026906 -830.0556334711034 -837.2011221566734 NaN NaN -840.733459633344 -840.4376202641324 -836.7340012320035 -835.2633786990937 -836.2513928801986 -829.1360872936139 NaN NaN -833.8606418975687 -839.1467085046828 NaN NaN NaN -836.2833852133248 NaN -839.933845740947 -841.8894508780726 -836.781859584664 -840.7819177828804 NaN
18.491812499999998 -824.7218746767053 -836.9015612646973 -832.786428720202 -839.9613678544356 -829.1615632110684 -836.2386669192331 NaN NaN -839.7057250457899 -839.4580746570919 -835.729898110253 -834.2440617516124 -835.2566568585078 -828.0818472696664 NaN NaN -832.9492514533993 -838.1821145712757 NaN NaN NaN -835.3162046002021 NaN -838.9760772783391 -840.9264903337988 -835.8171189051737 -839.7446763848565 NaN
18.745124999999998 -823.6014970053936 -835.9318797721462 -831.7202127489945 -838.9402459660099 -828.2675537656551 -835.2779198831615 NaN NaN -838.6801105281932 -838.4800091684247 -834.7276052823632 -833.2263680283315 -834.2635642216627 -827.0301045443787 NaN NaN -832.0379372124003 -837.2171995648665 NaN NaN NaN -834.3509672977655 NaN -838.0177553821018 -839.9594682106566 -834.8533554906858 -838.7103435479696 NaN
18.998437499999998 -822.4810717472417 -834.9640351455563 -830.656337207565 -837.9199905827081 -827.3723689436691 -834.3254074114886 NaN NaN -837.6623277363128 -837.5014571632746 -833.7303954473841 -832.2121108815609 -833.2717249978855 -825.9790415670634 NaN NaN -831.1280318278256 -836.2513621214428 NaN NaN NaN -833.387597156642 NaN -837.0662965660214 -838.997971637772 -833.8890368298078 -837.6771111254129 NaN
19.251749999999998 -821.3567974556508 -833.9909319696817 -829.5956135344371 -836.9015996947724 -826.4794090989917 -833.3732909511002 NaN NaN -836.6459551083436 -836.5244121099913 -832.7349074415905 -831.1995510265585 -832.2815376451076 -824.9304287729783 NaN NaN -830.2194502672708 -835.2860749624049 NaN NaN NaN -832.425779445874 NaN -836.1181046997765 -838.0428473608935 -832.9255725745872 -836.6424453103384 NaN
19.505062499999998 -820.2355556879181 -833.0253052809119 -828.5352507450257 -835.8853858347081 -825.5908933173266 -832.4195287931966 NaN NaN -835.6220684644355 -835.5465191644255 -831.739306581643 -830.185534145766 -831.292872974328 -823.8805793708459 NaN NaN -829.3143828730279 -834.3222391776358 NaN NaN NaN -831.4636872866488 NaN -835.1691902777443 -837.0867910827919 -831.9626493845212 -835.6084281391641 NaN
19.758375 -819.118413826553 -832.0650970872884 -827.473200796589 -834.8687923139354 -824.7007136032266 -831.4673642802035 NaN NaN -834.5998139463045 -834.5700849072607 -830.7453450085222 -829.1731828323743 -830.3058224056092 -822.8330062709904 NaN NaN -828.411409226802 -833.3598652042413 NaN NaN NaN -830.5021734528618 NaN -834.2210193695826 -836.1271485480496 -831.0007725478644 -834.5736407401376 NaN
20.0116875 -818.003038465575 -831.1001926986826 -826.4132052234052 -833.8495502270091 -823.8054550900083 -830.514597067722 NaN NaN -833.5794173832082 -833.5982321843272 -829.7527537021948 -828.1637000811029 -829.319387301442 -821.7862558789157 NaN NaN -827.5067454957843 -832.3974480314213 NaN NaN NaN -829.5429130661239 NaN -833.2692794336241 -835.1702832207284 -830.0404546944237 -833.541207503923 NaN
20.265 -816.8885229319515 -830.1285785824856 -825.3551469278505 -832.8320919168542 -822.9131881651292 -829.563329193096 NaN NaN -832.5607094880843 -832.6273935494116 -828.7617390204241 -827.1556345866218 -828.3344620622954 -820.7418049730911 NaN NaN -826.6028613739827 -831.4357524042248 NaN NaN NaN -828.5855565045947 NaN -832.3167482868945 -834.2187506739887 -829.0816017818817 -832.5120488016515 NaN
20.5183125 -815.7754654795979 -829.1749151515485 -824.2990291720231 -831.8164296992531 -822.0246369290646 -828.6100153167235 NaN NaN -831.5449049009159 -831.6518814249421 -827.768294800828 -826.1397618848234 -827.3477033170573 -819.6963377022425 NaN NaN -825.7008877686249 -830.4756558928741 NaN NaN NaN -827.6243658181768 NaN -831.3702673038974 -833.2600716582373 -828.1229088358668 -831.4834806134809 NaN
20.771625 -814.6625386053837 -828.2120928516359 -823.2447253469287 -830.8026964241144 -821.1361802643838 -827.6576607504703 NaN NaN -830.5307927408467 -830.6777858513672 -826.7765070538178 -825.1256131930379 -826.362405928916 -818.6531970757535 NaN NaN -824.8003290718066 -829.5171431670346 NaN NaN NaN -826.6631714847173 NaN -830.4287596784459 -832.3020631923954 -827.1643830454389 -830.4543050559826 NaN
21.0249375 -813.5499390955397 -827.2558263455719 -822.1920657550761 -829.790986467388 -820.2468604699777 -826.7091023293925 NaN NaN -829.5146520542309 -829.7042212944339 -825.7866766142267 -824.1191692054572 -825.3775285247782 -817.6137959971448 NaN NaN -823.8966117571686 -828.558008029936 NaN NaN NaN -825.7059170648281 NaN -829.4857434010416 -831.3459634029809 -826.2050836236606 -829.4249292519539 NaN
21.27825 -812.4354168519134 -826.2881265786151 -821.1408365303287 -828.7807669133402 -819.3591458871678 -825.7622887437855 NaN NaN -828.5000787304667 -828.7320955743073 -824.798545311133 -823.1141991340081 -824.3942153107612 -816.5767137285391 NaN NaN -822.9932253221173 -827.5993734391143 NaN NaN NaN -824.7510188815381 NaN -828.5422801489119 -830.3938745478434 -825.2461652628866 -828.3952161680116 NaN
21.5315625 -811.3248363395383 -825.3251830954871 -820.0874803690499 -827.7720564359577 -818.4732811755484 -824.8104759978455 NaN NaN -827.4856035301787 -827.7615598321236 -823.8088675713894 -822.1058737713562 -823.4122334436559 -815.532117420822 NaN NaN -822.0890936718396 -826.6435268111059 NaN NaN NaN -823.791513288355 NaN -827.5983413316941 -829.4428309743029 -824.291785432496 -827.367443855293 NaN
21.784875 -810.2192217964953 -824.3646874641872 -819.034015791178 -826.7614307323765 -817.5882965254593 -823.8598909989903 NaN NaN -826.4726240198701 -826.7924466689642 -822.8202051013766 -821.0990929948459 -822.4318123993107 -814.4897249243993 NaN NaN -821.1854687101827 -825.6899203257011 NaN NaN NaN -822.8316278352343 NaN -826.6552332720827 -828.4839136748482 -823.3405346777471 -826.3418755961002 NaN
22.0381875 -809.115605383442 -823.4106299372546 -817.9823452805927 -825.749170004432 -816.7035454871216 -822.9212761997953 NaN NaN -825.4606338876428 -825.823414948574 -821.8328273199555 -820.09222160897 -821.4483541100053 -813.4520377860898 NaN NaN -820.2845191712411 -824.7319182562351 NaN NaN NaN -821.8769769640726 NaN -825.7140176375684 -827.5263085323561 -822.3865130574891 -825.3180449264607 NaN
22.2915 -808.0139386257013 -822.4579606868081 -816.9316252571643 -824.7389855690619 -815.8183398106717 -821.9859415280032 NaN NaN -824.4499342737921 -824.855444849544 -820.84712669648 -819.0868692013314 -820.4663995386555 -812.4165759533586 NaN NaN -819.3855984322425 -823.7734708511518 NaN NaN NaN -820.9242208427028 NaN -824.7743547696607 -826.5814282684028 -821.4322052183122 -824.2964233725288 NaN
22.5448125 -806.9121800991209 -821.501351901085 -815.8840195302143 -823.7312287993235 -814.9319524106991 -821.0448756010555 NaN NaN -823.4378501360603 -823.8843753586582 -819.8624710492018 -818.0823419578212 -819.4884791017289 -811.3848746013426 NaN NaN -818.4860379707741 -822.8183283193018 NaN NaN NaN -819.9703263171627 NaN -823.8316208861257 -825.6363347302403 -820.478578324476 -823.2737082082153 NaN
22.798125 -805.8098151974906 -820.54756899162 -814.8407473051616 -822.7240235953723 -814.0463171479514 -820.1053686593391 NaN NaN -822.4273001340157 -822.9148412352797 -818.8791389333038 -817.0793693524847 -818.5120344265981 -810.3553548799267 NaN NaN -817.5862350254251 -821.8654815260736 NaN NaN NaN -819.0169962755849 NaN -822.8882496935665 -824.6831835960852 -819.5259668732665 -822.2493517879556 NaN
23.0514375 -804.7065091068716 -819.594550864852 -813.7971275072307 -821.7163658995685 -813.1612117902366 -819.1597504632894 NaN NaN -821.4170973979305 -821.9523900690502 -817.8907943010131 -816.0761072453001 -817.5337640679672 -809.3204871006035 NaN NaN -816.6848337274496 -820.913684181678 NaN NaN NaN -818.0630724773445 -817.7089903002234 -821.946004279358 -823.7319915774 -818.5732176432447 -821.2257048234319 NaN
23.30475 -803.6015090198108 -818.6433902991582 -812.7532204943303 -820.7103404197934 -812.2790148982865 -818.2156047916387 NaN NaN -820.4082751445759 -820.9909023984487 -816.9041168836238 -815.0743080701785 -816.5569994431714 -808.2877700629574 NaN -820.2175184432873 -815.7840754380993 -819.963059145357 NaN NaN NaN -817.1094963016849 -816.7479001058136 -821.0050232481376 -822.7865404423002 -817.6210359978456 -820.202399871036 NaN
23.5580625 -802.5030038920299 -817.6907217510256 NaN -819.7060811134847 -811.4013937707582 -817.2715803565959 NaN NaN -819.3992870694224 -820.0238688466724 -815.9232072979725 -814.0734535355741 -815.582140816501 -807.257672392325 NaN -819.2011153769848 -814.8878420046835 -819.0127095477305 NaN NaN NaN -816.1582318778637 -815.7906288177448 -820.0642751432465 -821.8399749392038 -816.6690151707542 -819.180829036591 NaN
23.811374999999998 -801.4118510805308 -816.7389504055363 NaN -818.7017155308467 -810.5213656726505 -816.3292287420712 NaN NaN -818.3918071862846 -819.0582140416619 -814.9442264671944 -813.0741162298641 -814.608599337418 -806.2291190807073 NaN -818.1862979320274 -813.9955371104279 -818.0627584445917 NaN NaN NaN -815.208798383438 -814.8362128734286 -819.1244183264982 -820.8915394060853 -815.7178954413747 -818.161095746962 NaN
24.064687499999998 -800.3176951880248 -815.7890924711846 NaN -817.6955429076487 -809.6339215445346 -815.392966644039 NaN NaN -817.3869534465655 -818.090311865398 -813.9642624598073 -812.0705536638611 -813.6324809546086 -805.196965883141 NaN -817.1692060944829 -813.0998578384832 -817.1125757994739 NaN NaN NaN -814.2556753806284 -813.8822257981687 -818.1872818838247 -819.9437229550726 -814.7679134975499 -817.1431011821273 NaN
24.317999999999998 -799.2183964985921 -814.8416864938342 NaN -816.690778678574 -808.7510502068554 -814.4581267846428 NaN NaN -816.3836360391065 -817.123853124256 -812.9856798983067 -811.0684189547412 -812.6575790619193 -804.1670027204805 NaN -816.1543335140572 -812.2030696009368 -816.1626465183264 NaN NaN NaN -813.3019689100258 -812.9292418688383 -817.2525292223755 -818.9960670683145 -813.8191709202658 -816.1270788724142 NaN
24.571312499999998 -798.1237569123521 -813.8927856360167 NaN -815.6873447830144 -807.8720002283679 -813.5206299028902 NaN NaN -815.3782687819363 -816.1642281726088 -812.0058612276877 -810.0722348122637 -811.6804040844777 -803.1437630376795 NaN -815.1470251910769 -811.3073013294272 -815.213601883125 NaN NaN NaN -812.3507898081466 -811.9765583322762 -816.3137946601805 -818.050182919047 -812.8723459345717 -815.109985849731 NaN
24.824624999999997 -797.0354256145713 -812.9432699848792 NaN -814.6850451154627 -806.9923595973885 -812.5846108700784 NaN NaN -814.3742748696095 -815.2059550645771 -811.0276339443805 -809.0773896542948 -810.7048483805343 -802.1224395502182 NaN -814.1406508536679 -810.412620652284 -814.2655417528529 NaN NaN NaN -811.4018052543545 -811.024345913931 -815.3742194856477 -817.1064018078937 -811.9270928789236 -814.0913108104991 NaN
25.077937499999997 -795.9468551867575 -811.9971456726497 NaN -813.6836440364128 -806.109489721759 -811.6511659303583 NaN NaN -813.3716097459898 -814.2439477782702 -810.0493002017736 -808.0769970277795 -809.7352003812273 -801.0995133272818 NaN -813.1298260470837 -809.5187432356897 -813.3175299122886 NaN NaN NaN -810.4530858040887 -810.0749992616509 -814.439045116884 -816.1595678348364 -810.9786215949915 -813.0747555814085 NaN
25.33125 -794.8564901664522 -811.05680057035 NaN -812.6845953808178 -805.2290267100061 -810.7183268211379 NaN NaN -812.3704270051844 -813.2831347126344 -809.0724174772455 -807.0780526702389 -808.7668700452872 -800.0786319856768 NaN -812.1201865288483 -808.6258751249734 -812.3699300390389 NaN NaN NaN -809.5044809433846 -809.1282277404487 -813.5064012519763 -815.2171922197695 -810.0295335034548 -812.06069993957 NaN
25.5845625 -793.7678282027948 NaN NaN -811.6888436698168 -804.3525931050705 -809.7801039930038 NaN NaN -811.3653884647722 -812.3219048853014 -808.0929333778201 -806.084512172657 -807.7968203322463 -799.0539466435828 NaN -811.107363406632 -807.7347950544048 -811.423115154376 NaN NaN NaN -808.5578882938661 -808.177919367489 -812.572761969104 -814.2725155463165 -809.0824035864599 -811.0477611504094 NaN
25.837875 -792.6807964270696 NaN NaN -810.6914521148001 -803.4762296726393 -808.8433002852728 NaN NaN -810.3617746410242 -811.3619752326049 -807.1150213078984 -805.0925023661164 -806.8280669835461 -798.0312338002705 NaN -810.0965470720123 -806.845115519307 -810.4773760023919 NaN NaN NaN -807.6130949281951 -807.2262178218548 -811.6391490500868 -813.326296016739 -808.1369045195142 -810.0358082279026 NaN
26.0911875 -791.5953755583375 NaN NaN -809.6898220223812 -802.5995473196078 -807.9098157255269 NaN NaN -809.3634919948627 -810.4029325310287 NaN -804.0957031948067 -805.8548757707684 -797.0113340922196 NaN -809.0897131320535 -805.9550487283259 -809.5334987032106 NaN NaN NaN -806.6685318630821 -806.2766560639027 -810.7051612625361 -812.383348453666 -807.1935890476192 -809.0248065051433 NaN
26.3445 -790.5112899944364 NaN NaN -808.6923728669001 -801.7227766558099 -806.977788788249 NaN NaN -808.3665015383528 -809.4452152434848 NaN -803.100297879796 -804.8830975892038 -795.9933797435151 NaN -808.0846055084813 -805.0648510851663 -808.5911938705513 NaN NaN NaN -805.7245199652609 -805.3289168644665 -809.7707363991527 -811.4434741222843 -806.2521277651492 -808.0145616648206 NaN
26.5978125 -789.4284274514132 NaN NaN -807.700492223465 -800.8455969304771 -806.0469866494248 NaN NaN -807.3656177221603 -808.4878697758809 NaN -802.1058951914881 -803.9149619852374 -794.9753205927389 NaN -807.0818048170751 -804.1748373712351 -807.6490530029928 NaN NaN NaN -804.7798800390535 -804.3825566146722 -808.8427914239978 -810.5041657735923 -805.3084437818553 -807.0068044605598 NaN
26.851125 -788.3466008623565 NaN NaN -806.7075741550406 -799.9693179134256 -805.1175611314723 NaN NaN -806.3661672149234 -807.5317355688269 NaN -801.112884866127 -802.9483174322162 -793.9591313858884 NaN -806.0798589417774 -803.2855149110035 -806.7074117095955 NaN NaN NaN -803.8353750477044 -803.4375510290331 -807.9185509005181 -809.5648703001052 -804.3637319611641 -806.0015899133173 NaN
27.1044375 -787.2659988507875 NaN NaN -805.7114190300754 -799.0939276744245 -804.1890003963334 NaN NaN -805.3672723313452 -806.5733609835889 NaN -800.1252726031105 -801.9826321886825 -792.942341626454 NaN -805.0695458116468 -802.3948116882972 -805.7644926833188 NaN NaN NaN -802.8906987891024 -802.4928954467439 -806.9914324025849 -808.626520416127 -803.4208304157747 -804.9965805412231 NaN
27.35775 -786.1865412744326 NaN NaN -804.7158639440257 -798.2180224089421 -803.261647349221 NaN NaN -804.3697934860936 -805.6162871105289 NaN -799.1391799121136 -801.0183235694235 -791.9275153937285 NaN -804.0611858647319 -801.504477459408 -804.8209964345941 NaN NaN NaN -801.9460593344902 -801.5487661107477 -806.0613781383183 -807.6887747618498 -802.4795743504224 -803.9915530454066 NaN
27.6110625 -785.109115256175 NaN NaN -803.7200362846834 -797.341661741184 -802.3339565097123 NaN NaN -803.3758878376477 -804.6616594654657 NaN -798.147924056402 -800.0538737859349 -790.9166371747265 NaN -803.0607840053019 -800.6145146364996 -803.8775782342393 NaN NaN NaN -801.0023280930695 -800.6054314480491 -805.1295474142809 -806.7510396261308 -801.5383426329752 -802.987232181496 NaN
27.864375 -784.0337971310494 NaN NaN -802.7256607511222 -796.4679223330647 -801.4073865627456 NaN NaN -802.3834481272384 -803.7083070556139 NaN -797.1580285597906 -799.0906839323627 -789.9076680612616 NaN -802.0614288520693 -799.7249279728017 -802.9346495128706 NaN NaN NaN -800.0596716911978 -799.6631439849077 -804.1977438733247 -805.8103943819566 -800.5974860768595 -801.9834584472768 NaN
28.1176875 -782.9601325332785 NaN NaN -801.7327673458323 -795.5985200117566 -800.4791217646091 NaN NaN -801.3919814972622 -802.7553240876111 NaN -796.1721214979598 -798.1264241340127 -788.897871610124 NaN -801.0589311009484 -798.8368743215553 -801.9957752945763 NaN NaN NaN -799.117378232889 -798.7186401360706 -803.269837574434 -804.8706072229488 -799.6569076336149 -800.9806742425667 NaN
28.371 -781.8878816493159 NaN NaN -800.7414699036902 -794.7297044584665 -799.5521131653429 NaN NaN -800.4019255478195 -801.8035863150246 NaN -795.1876192205724 -797.1635200423354 -787.8898255884448 NaN -800.0581923187486 -797.950242182249 -801.0602172827635 NaN NaN NaN -798.1757328203307 -797.7734346260344 -802.3449677778171 -803.931060540088 -798.716983642857 -799.9788302250795 NaN
28.6243125 -780.8155023696625 NaN NaN -799.7520936739338 -793.8609134827582 -798.6212257134002 NaN NaN -799.4051038047318 -800.8510210153913 NaN -794.1977897516349 -796.2001758530198 -786.8738676559846 NaN -799.0606288018153 -797.0628778385385 -800.123728926413 NaN NaN NaN -797.2371593883261 -796.8300784632681 -801.4181327263534 -802.9928805198432 -797.7787700584249 -798.9787933727898 NaN
28.877625 -779.7430105339961 NaN NaN -798.7630972220526 -792.9899000777349 -797.6918982951004 NaN NaN -798.4096202178707 -799.899693188493 NaN -793.2090036976598 -795.2381544721193 -785.8597400103422 NaN -798.0643751294173 -796.1748797751559 -799.1868251133396 NaN NaN NaN -796.3012754726592 -795.8884372433484 -800.490674160279 -802.0562282079876 -796.8421236754139 -797.9805415984615 NaN
29.130937499999998 -778.672644580166 NaN NaN -797.7733898079086 -792.1175695051741 -796.7708143592217 NaN NaN -797.4211154542788 -798.950055331428 NaN -792.2235263601846 -794.2770228105178 -784.8545342673276 NaN -797.0664234864481 -795.2912390559646 -798.2491485739007 NaN NaN NaN -795.3653641264395 -794.9481027119834 -799.5633667216202 -801.1207067958294 -795.9058016394088 -796.9828241826125 NaN
29.384249999999998 -777.6044279517143 NaN NaN -796.7843570804592 -791.2463192098209 -795.8510625492721 NaN NaN -796.4336986375656 -798.001667526991 NaN -791.2394681465719 -793.3171767798194 -783.8515353829216 NaN -796.0699005088428 -794.4104893587476 -797.3110096446192 NaN NaN NaN -794.429344707429 -794.0090630422555 -798.6363457030548 -800.1862691472586 -794.9700973125275 -795.9855085515578 NaN
29.637562499999998 -776.5367550649506 NaN NaN -795.7954436563981 -790.3761408804511 -794.9338008128028 NaN NaN -795.4390366538208 -797.0534212531464 NaN -790.2555252329443 -792.3557593862947 -782.8469592695308 NaN -795.0727122578935 -793.5260272722348 -796.3735488554946 NaN NaN NaN -793.4892327770943 -793.0711089610734 -797.7135410591716 -799.2538635002195 -794.0341498672957 -794.9875093441901 NaN
29.890874999999998 -775.4693661473898 NaN NaN -794.8076659141137 -789.506820856462 -794.0173735621809 NaN NaN -794.445715688279 -796.10637050092 NaN -789.2728730519524 -791.3957011851718 -781.844023997982 NaN -794.0770662208862 -792.638653000421 -795.4369145298006 NaN NaN NaN -792.5471894506784 -792.1343034653535 -796.7941511856343 -798.3237017544933 -793.0985674489402 -793.9884847027852 NaN
30.144187499999997 -774.403930348509 NaN NaN -793.8207510214887 -788.6384071726895 -793.0948003920507 NaN NaN -793.4575039643676 -795.1581503503437 NaN -788.288573195552 -790.4385288562355 -780.8365726382581 NaN -793.0829532417747 -791.7549374476498 -794.5012939453889 NaN NaN NaN -791.6083033932903 -791.1964386688938 -795.8740445614936 -797.3926182865989 -792.1613811510713 -792.9928114420123 NaN
30.397499999999997 -773.3403501191602 NaN NaN -792.8350883691936 -787.7702020952106 -792.1735155482049 NaN NaN -792.4707447109168 -794.2110730974608 NaN -787.3055045627736 -789.4826759927869 -779.8308380777846 NaN -792.0902800096426 -790.8742656460615 -793.566701249689 NaN NaN NaN -790.6725155889313 -790.2580763612505 -794.9505859229881 -796.4596827938707 -791.230074463798 -792.0002561975416 NaN
30.650812499999997 -772.2782029952392 NaN NaN -791.850671275593 -786.9022850203557 -791.2468322853272 NaN NaN -791.4815428814068 -793.2612810600021 NaN -786.3269075555411 -788.5221853432894 -778.8306200470342 NaN -791.0988954762054 -789.9916938171498 -792.6335839083232 NaN NaN NaN -789.7386028169462 -789.3220593201579 -794.0280946097837 -795.5268157600387 -790.2966691187885 -791.0045046278152 NaN
30.904125 -771.2175289248623 NaN NaN -790.866481559768 -786.0352538706379 -790.3211465782592 NaN NaN -790.4936036549744 -792.3127352974406 NaN -785.3498043130847 -787.5627808410889 -777.8323174985353 NaN -790.1088708372401 -789.1082204245492 -791.701889118909 NaN NaN NaN -788.8064292195307 -788.3883025480962 -793.1065502534454 -794.5936040123219 -789.3613504927255 -790.0064023371594 NaN
31.1574375 -770.1579378194209 NaN NaN -789.8811557567942 -785.1691097056248 -789.4049287994764 NaN NaN -789.5103377962203 -791.3679817125683 NaN -784.3659484866669 -786.6079328950406 -776.8291209929854 NaN -789.1166637934447 -788.227280749554 -790.7698691389705 NaN NaN NaN -787.8739237952296 -787.4525039303635 -792.1867412205463 -793.6624989722458 -788.4272527566035 -789.0118885964871 NaN
31.41075 -769.0994766985035 NaN NaN -788.8967116148721 -784.3032683767217 -788.48983903327 NaN NaN -788.5285752375034 -790.4243464961182 NaN -783.383493333162 -785.6543758226749 -775.8275617921844 NaN -788.1257489694403 -787.3488434118105 -789.8378652149921 NaN NaN NaN -786.9413452224627 -786.515324492734 -791.2683315386087 -792.7338694541103 -787.4943355308528 -788.0216580448595 NaN
31.6640625 -768.045045131134 NaN NaN -787.9126447836583 -783.4374396326979 -787.5684780710621 NaN NaN -787.5448312862527 -789.4794939583082 NaN -782.4062708992103 -784.7013598976773 -774.8304494780311 NaN -787.1346587097819 -786.4693114514964 -788.9069047778019 NaN NaN NaN -786.008410397503 -785.5797689224803 -790.349147522147 -791.8051570136217 -786.5627814046716 -787.0331885503169 NaN
31.917375 -766.994520235492 NaN NaN -786.9297391362402 -782.5719322955365 -786.6484811313112 NaN NaN -786.5623256458091 -788.5356887364155 NaN -781.4301418543619 -783.7493728599106 -773.8352087020305 NaN -786.1447560108547 -785.5892619438237 -787.9769992024426 NaN NaN NaN -785.0753228847129 -784.6458526081838 -789.4295527467232 -790.8760579190792 -785.6324847463898 -786.0464838889582 NaN
32.1706875 -765.9412606906163 NaN NaN -785.9477584428223 -781.7066732487743 -785.7325728545696 NaN NaN -785.5781846519875 -787.5883661582994 NaN -780.4519539429532 -782.7962631788264 -772.8409819980092 NaN -785.1524096373441 -784.710552243606 -787.0469523329742 NaN NaN NaN -784.1445653546732 -783.7109260050976 -788.5116150754144 -789.9494066541172 -784.7010585155908 -785.059167406381 NaN
32.424 -764.8864317991749 NaN NaN -784.9675640745454 -780.8431010080051 -784.8178115826177 NaN NaN -784.595345352411 -786.6422918292434 NaN -779.4747597338708 -781.8443476141051 -771.8480346191641 NaN -784.1618637238939 -783.833184618125 -786.1169492435719 NaN NaN NaN -783.2158636053866 -782.7748994448793 -787.5951181958517 -789.0261917029595 -783.7694622464462 -784.0717728007277 NaN
32.6773125 -763.8334110553345 NaN NaN -783.9897370334616 -779.9813771085351 -783.903394408451 NaN NaN -783.613026203245 -785.7015453336583 NaN -778.4945983039113 -780.8868874587212 -770.8512696995899 NaN -783.1763251325766 -782.9546392268992 -785.1872882720145 NaN NaN NaN -782.2845682535209 -781.8439897119882 -786.6792872054127 -788.0994008556038 -782.8398443201929 -783.0854066559373 NaN
32.930625 -762.782246028202 NaN NaN -783.0121380855275 -779.1190384714447 -782.9901513890863 NaN NaN -782.6319933801775 -784.7618396913458 NaN -777.5158966566077 -779.9306716339555 -769.8561702461998 NaN -782.1922232913582 -782.0745352486 -784.258028133831 NaN NaN NaN -781.351450575643 -780.9169917926579 -785.7644503173381 -787.1679934039892 -781.9118059448617 -782.100093029268 NaN
33.1839375 -761.7357876008086 NaN NaN -782.03321434416 -778.2565222486684 -782.0747367506274 NaN NaN -781.6496045552519 -783.8193141808842 NaN -776.544422480596 -778.9861640144436 -768.8618118809964 NaN -781.2103237114299 -781.1963722593202 -783.3288418417419 NaN NaN NaN -780.4204577125638 -779.9886553403326 -784.8489360096326 -786.2400445712298 -780.9846089244479 -781.113316494764 NaN
33.43725 -760.6933919423888 NaN NaN -781.0549317446206 -777.3936381015978 -781.1605180415715 NaN NaN -780.6684757148804 -782.8779479076499 NaN -775.5739697127176 -778.043545115496 -767.8690862624139 NaN -780.2296823689888 -780.3202005294162 -782.3998671661737 NaN NaN NaN -779.4919423908516 -779.0583975738771 -783.9331661698868 -785.3165817214222 -780.0583908212623 -780.1257978657419 NaN
33.6905625 -759.6468256451185 NaN NaN -780.0765636868306 -776.5307753207001 -780.2466859063384 NaN NaN -779.6885529819642 -781.938659896632 NaN -774.5963111003153 -777.0924355585005 -766.8776303353509 NaN -779.2462874681061 -779.4437325182578 -781.4741512324385 NaN NaN NaN -778.5640767141932 -778.1287245877893 -783.0196544400552 -784.3910082724827 -779.1305811192394 -779.1396398307224 NaN
