#Name Atoms/UnitCell Density[g/cm^3] ConfigEnergy[eV/H2O] EnergyWrtErhoConvexHull[eV/H2O]                  
         PCOD8016274  16     1.484867  -473.431750     0.076741
         PCOD8020407  16     1.484872  -473.388417     0.120073
         PCOD8024832  12     1.484877  -473.419443     0.089046
         PCOD8008797  16     1.484946  -473.383832     0.124641
        93_2_1881253  10     1.484957  -473.437251     0.071220
         PCOD8017763  14     1.484959  -473.415991     0.092480
         PCOD8016938  12     1.484976  -473.395972     0.112495
         PCOD8021661  14     1.484978  -473.457919     0.050547
         PCOD8046947  14     1.485049  -473.389599     0.118851
         PCOD8005086  16     1.485050  -473.400066     0.108384
         PCOD8002252  14     1.485052  -473.410624     0.097826
         PCOD8011676  16     1.485055  -473.395494     0.112955
         53_3_613495  20     1.485099  -473.397891     0.110548
         PCOD8030616  16     1.485106  -473.401837     0.106600
         PCOD8042479  16     1.485133  -473.434775     0.073656
         PCOD8035002  16     1.485141  -473.415754     0.092676
         PCOD8010495  16     1.485157  -473.391226     0.117200
         PCOD8012762  16     1.485160  -473.396015     0.112410
         PCOD8013923  14     1.485171  -473.406904     0.101519
         PCOD8042386  14     1.485172  -473.441140     0.067283
         PCOD8010011  14     1.485182  -473.385577     0.122843
         PCOD8018527  14     1.485184  -473.402350     0.106070
         PCOD8013399  14     1.485186  -473.430455     0.077964
         PCOD8047938  14     1.485199  -473.416448     0.091969
         PCOD8029362  14     1.485226  -473.415811     0.092599
         PCOD8030701  14     1.485244  -473.414734     0.093672
         PCOD8014561  16     1.485256  -473.427602     0.080802
         PCOD8047370  12     1.485262  -473.453205     0.055197
         PCOD8045850  12     1.485263  -473.374973     0.133429
         PCOD8024440  16     1.485265  -473.383762     0.124640
         PCOD8032888  14     1.485267  -473.416974     0.091427
         PCOD8038122  16     1.485271  -473.407925     0.100475
         PCOD8011268  10     1.485291  -473.438598     0.069798
         PCOD8031257  14     1.485301  -473.431685     0.076709
        91_2_9038004  16     1.485303  -473.426581     0.081812
         PCOD8001733  16     1.485308  -473.367484     0.140908
         PCOD8020365  16     1.485315  -473.394064     0.114326
         PCOD8040720  14     1.485325  -473.425122     0.083266
         PCOD8013922  16     1.485330  -473.391207     0.117180
        152_2_106535  12     1.485331  -473.440911     0.067476
         PCOD8007049  16     1.485335  -473.378038     0.130348
         PCOD8044766  16     1.485366  -473.425621     0.082758
         PCOD8041540  14     1.485390  -473.384203     0.124171
         PCOD8011267  16     1.485390  -473.413207     0.095167
        93_2_1759371  12     1.485448  -473.438930     0.069431
         PCOD8016739  16     1.485457  -473.417532     0.090827
         PCOD8039560  16     1.485474  -473.391650     0.116705
         PCOD8011102  10     1.485476  -473.420423     0.087931
         PCOD8001260  14     1.485477  -473.385164     0.123190
         PCOD8065415  16     1.485480  -473.438945     0.069408
         PCOD8052512  16     1.485483  -473.403257     0.105096
         PCOD8010442  16     1.485489  -473.401662     0.106689
         PCOD8014851  16     1.485492  -473.403816     0.104535
         PCOD8003895  16     1.485494  -473.415855     0.092495
         PCOD8022521  14     1.485508  -473.399023     0.109324
         PCOD8005795  14     1.485513  -473.412639     0.095707
         PCOD8042380  16     1.485519  -473.337949     0.170396
        95_2_8523337  16     1.485527  -473.389836     0.118507
         PCOD8009573  16     1.485562  -473.377368     0.130967
         PCOD8001994  14     1.485581  -473.426736     0.081595
         PCOD8013641  14     1.485582  -473.381506     0.126824
         PCOD8019378  16     1.485602  -473.403874     0.104452
         PCOD8014355  16     1.485622  -473.366309     0.142012
         PCOD8010039  16     1.485670  -473.407461     0.100850
         PCOD8043978  16     1.485673  -473.389081     0.119229
         PCOD8014505  16     1.485677  -473.385438     0.122871
         PCOD8033025  16     1.485692  -473.387608     0.120698
         PCOD8043525  14     1.485744  -473.400404     0.107890
         PCOD8016298  16     1.485752  -473.390001     0.118291
        62_3_7300072  20     1.485783  -473.449623     0.058662
         PCOD8026332  16     1.485803  -473.425547     0.082734
         PCOD8006933  16     1.485848  -473.434273     0.073998
          14_2_29088   8     1.485869  -473.411002     0.097264
         PCOD8043534  16     1.485894  -473.421669     0.086591
         PCOD8125292  12     1.485901  -473.393611     0.114648
         PCOD8033267  16     1.485903  -473.409809     0.098449
         PCOD8014763  16     1.485915  -473.424371     0.083885
         15_2_189447   8     1.485928  -473.373191     0.135062
         PCOD8018315  16     1.485930  -473.381976     0.126276
         PCOD8033447  16     1.485984  -473.411159     0.097081
         PCOD8030304  16     1.485986  -473.410257     0.097983
         PCOD8045158  16     1.485999  -473.390068     0.118169
         PCOD8028670  16     1.486009  -473.440007     0.068227
         PCOD8039991  14     1.486019  -473.411924     0.096308
         PCOD8043791  16     1.486019  -473.418851     0.089381
         PCOD8023929  16     1.486030  -473.388065     0.120165
         PCOD8032226  14     1.486066  -473.432011     0.076211
         PCOD8034071  16     1.486084  -473.433804     0.074414
         PCOD8043292  16     1.486091  -473.411197     0.097019
          2_2_625389   4     1.486120  -473.388127     0.120082
         PCOD8025087  14     1.486126  -473.397624     0.110584
         PCOD8046203  14     1.486137  -473.411006     0.097200
          2_2_466847   4     1.486142  -473.433693     0.074511
         PCOD8006161  14     1.486150  -473.442430     0.065773
         PCOD8004462  14     1.486157  -473.393351     0.114850
         PCOD8037133  14     1.486160  -473.412236     0.095964
         PCOD8001944  16     1.486180  -473.439985     0.068211
          52_2_64794  12     1.486181  -473.467823     0.040373
         PCOD8032381  14     1.486181  -473.395821     0.112375
         PCOD8013000  16     1.486187  -473.418717     0.089477
         PCOD8021452  14     1.486212  -473.440983     0.067206
         PCOD8032826  16     1.486221  -473.403709     0.104478
         PCOD8038521  16     1.486224  -473.398320     0.109866
         PCOD8013673  16     1.486241  -473.382358     0.125824
       151_2_3467680  12     1.486280  -473.382115     0.126058
         PCOD8024863  16     1.486281  -473.416436     0.091737
         PCOD8043892  16     1.486321  -473.436002     0.072162
         PCOD8021579  16     1.486341  -473.420043     0.088117
          51_3_89454  14     1.486353  -473.420604     0.087553
         PCOD8005568  16     1.486363  -473.385045     0.123110
         PCOD8014714  16     1.486388  -473.431974     0.076175
             4_2_188   4     1.486404  -473.414845     0.093301
         PCOD8041076  16     1.486413  -473.426417     0.081727
          56_2_29212  16     1.486431  -473.380333     0.127806
         PCOD8036092  14     1.486440  -473.432586     0.075551
         PCOD8041008  16     1.486446  -473.422302     0.085834
         PCOD8017554  12     1.486447  -473.425722     0.082414
         PCOD8005462  14     1.486448  -473.417188     0.090948
          2_2_608086   4     1.486449  -473.417728     0.090407
         PCOD8047877  14     1.486458  -473.420164     0.087969
         PCOD8005007  16     1.486486  -473.389906     0.118221
         PCOD8042412  14     1.486494  -473.397609     0.110516
         PCOD8042051  14     1.486497  -473.430200     0.077925
         21_2_131898   8     1.486527  -473.375389     0.132729
         PCOD8005700  14     1.486530  -473.419514     0.088603
          180a_1_703  12     1.486537  -473.379197     0.128919
         PCOD8025647  14     1.486558  -473.408701     0.099410
            10_2_684   8     1.486561  -473.431081     0.077029
         PCOD8036569  16     1.486562  -473.432810     0.075300
         PCOD8007906  16     1.486575  -473.405773     0.102334
         PCOD8029919  14     1.486635  -473.395691     0.112403
          16_2_13041   8     1.486654  -473.410344     0.097745
         PCOD8004159  16     1.486704  -473.424989     0.083089
         PCOD8031779  16     1.486713  -473.409708     0.098368
         PCOD8014908  16     1.486720  -473.402573     0.105501
         PCOD8040482  10     1.486721  -473.402273     0.105801
          52_2_64040  12     1.486742  -473.467446     0.040624
         PCOD8040078  16     1.486743  -473.411948     0.096121
         PCOD8040495  16     1.486791  -473.382750     0.125308
         PCOD8011619  16     1.486801  -473.401101     0.106955
         PCOD8020320  16     1.486810  -473.393887     0.114167
        91_2_4846069  16     1.486822  -473.411938     0.096114
         PCOD8016828  16     1.486831  -473.418691     0.089358
           34_2_1877   6     1.486848  -473.444990     0.063056
         PCOD8002271  16     1.486873  -473.429499     0.078541
         PCOD8003949  16     1.486929  -473.398242     0.109785
         PCOD8036329  16     1.486943  -473.427643     0.080381
         PCOD8008031  14     1.486956  -473.413803     0.094218
         PCOD8025646  14     1.486956  -473.430342     0.077679
         PCOD8030115  14     1.486969  -473.381484     0.126534
             111_1_8   8     1.486973  -473.452359     0.055659
       61_3_20249364  24     1.486975  -473.463962     0.044055
         PCOD8012197  16     1.486977  -473.406406     0.101611
         PCOD8000656  16     1.486982  -473.424952     0.083064
         PCOD8041027  14     1.486998  -473.403092     0.104920
         PCOD8029501  16     1.487020  -473.409789     0.098218
         PCOD8037369  14     1.487023  -473.398841     0.109165
         53_3_627351  20     1.487032  -473.408190     0.099814
         PCOD8029266  14     1.487044  -473.425471     0.082531
         PCOD8035869  14     1.487062  -473.399206     0.108792
         PCOD8038756  14     1.487065  -473.402869     0.105128
         PCOD8019540  16     1.487105  -473.416564     0.091424
         PCOD8022759  12     1.487107  -473.396764     0.111223
         PCOD8043508  16     1.487107  -473.387861     0.120126
         PCOD8030533  14     1.487118  -473.442976     0.065009
         PCOD8026073  16     1.487143  -473.399703     0.108276
         PCOD8044247  14     1.487155  -473.418889     0.089088
         PCOD8015126  16     1.487179  -473.403252     0.104719
         PCOD8023445  16     1.487196  -473.386636     0.121331
         PCOD8044070  12     1.487201  -473.399969     0.107997
         PCOD8038813  16     1.487242  -473.404057     0.103900
         PCOD8025455  16     1.487254  -473.422528     0.085426
         PCOD8031339  16     1.487298  -473.412902     0.095042
         152_2_76828  12     1.487327  -473.429260     0.078678
         PCOD8032181  16     1.487346  -473.396690     0.111244
         PCOD8022405  16     1.487375  -473.412131     0.095796
         PCOD8018154  16     1.487376  -473.415366     0.092561
         PCOD8004531  16     1.487382  -473.401314     0.106612
         PCOD8028833  16     1.487383  -473.408639     0.099286
         PCOD8039134  16     1.487385  -473.425331     0.082594
         PCOD8035379  12     1.487389  -473.411604     0.096320
         PCOD8036002  14     1.487442  -473.421119     0.086793
         PCOD8042879  14     1.487445  -473.388346     0.119565
         PCOD8015739  16     1.487479  -473.407701     0.100203
         PCOD8015041  16     1.487481  -473.385227     0.122676
       151_2_3207222  12     1.487491  -473.369281     0.138620
         PCOD8035361  16     1.487514  -473.391768     0.116128
         PCOD8016032  16     1.487522  -473.407077     0.100817
         PCOD8030636  16     1.487528  -473.430840     0.077053
         PCOD8044512  14     1.487542  -473.394884     0.113006
         PCOD8037574  16     1.487544  -473.412655     0.095234
         PCOD8055726  24     1.487588  -473.406733     0.101146
         PCOD8020515  12     1.487626  -473.396628     0.111243
         PCOD8017571  16     1.487630  -473.395983     0.111887
         PCOD8024232  16     1.487669  -473.393822     0.114039
         PCOD8047251  12     1.487677  -473.432352     0.075507
         PCOD8044964  14     1.487693  -473.390936     0.116920
        95_2_8176255  16     1.487699  -473.367514     0.140340
         PCOD8015903  14     1.487744  -473.430098     0.077746
         PCOD8005651  14     1.487746  -473.469492     0.038352
         PCOD8012515  16     1.487764  -473.391422     0.116418
         PCOD8043846  16     1.487779  -473.415168     0.092668
         PCOD8032147  14     1.487790  -473.405882     0.101952
         PCOD8043733  14     1.487790  -473.367897     0.139937
         PCOD8007128  16     1.487790  -473.408556     0.099278
         PCOD8010725  12     1.487791  -473.395799     0.112035
         PCOD8026147  14     1.487791  -473.427721     0.080113
         PCOD8029964  16     1.487794  -473.429636     0.078197
         PCOD8014900  16     1.487801  -473.411934     0.095897
         PCOD8008070  16     1.487815  -473.400878     0.106950
           56_2_4190  16     1.487855  -473.458528     0.049291
         PCOD8006069  14     1.487873  -473.427184     0.080631
         PCOD8008026  16     1.487874  -473.420115     0.087700
        74_3_2949443   6     1.487884  -473.410648     0.097165
         PCOD8020173  14     1.487888  -473.408884     0.098928
         PCOD8022627  14     1.487890  -473.413466     0.094345
         PCOD8044010  16     1.487890  -473.405951     0.101860
          17_2_21078   8     1.487918  -473.431316     0.076489
         PCOD8047081  16     1.487937  -473.394886     0.112915
         PCOD8009435  12     1.487939  -473.408759     0.099041
         PCOD8017658  14     1.487946  -473.405781     0.102018
         PCOD8044045  14     1.487947  -473.425852     0.081946
         PCOD8013985  16     1.487951  -473.382786     0.125012
         PCOD8001204  14     1.487972  -473.432829     0.074964
         PCOD8018093  16     1.487979  -473.385201     0.122590
          50_2_16789  16     1.487981  -473.426893     0.080898
         PCOD8014206  16     1.487988  -473.420388     0.087401
         PCOD8037871  14     1.487988  -473.374291     0.133498
         PCOD8025735  12     1.487995  -473.404027     0.103761
         PCOD8009493  16     1.488011  -473.414117     0.093667
         PCOD8035352  14     1.488046  -473.439727     0.068049
         PCOD8004844  16     1.488048  -473.401374     0.106402
       151_2_3096988  12     1.488054  -473.438728     0.069046
         PCOD8008775  14     1.488055  -473.421266     0.086508
         PCOD8043291  16     1.488082  -473.368087     0.139681
         PCOD8041288  16     1.488096  -473.373005     0.134760
          14_2_48003   8     1.488134  -473.415136     0.092620
         PCOD8026689  14     1.488134  -473.369649     0.138107
         PCOD8010437  16     1.488142  -473.409355     0.098400
         PCOD8027118  16     1.488143  -473.411226     0.096528
         PCOD8027519  16     1.488155  -473.420140     0.087612
         PCOD8014541  16     1.488174  -473.398794     0.108953
         PCOD8034231  16     1.488184  -473.420033     0.087712
         PCOD8007771  16     1.488191  -473.372519     0.135225
         PCOD8017494  16     1.488195  -473.368712     0.139031
         PCOD8037974  16     1.488201  -473.399734     0.108007
         PCOD8013675  16     1.488203  -473.395867     0.111874
         PCOD8030862  16     1.488209  -473.418319     0.089421
         PCOD8000107   8     1.488257  -473.403841     0.103888
           81_2_4824   5     1.488267  -473.334054     0.173672
         PCOD8046463  14     1.488304  -473.416421     0.091297
         PCOD8001877  14     1.488312  -473.415266     0.092450
            63_2_716   8     1.488318  -473.422930     0.084785
         PCOD8018599  16     1.488324  -473.420877     0.086837
         PCOD8007499  16     1.488337  -473.436260     0.071451
         PCOD8028491  16     1.488340  -473.383706     0.124004
         PCOD8036509  12     1.488344  -473.425861     0.081848
         PCOD8047324  16     1.488353  -473.405776     0.101931
         PCOD8008115  14     1.488354  -473.424503     0.083204
         PCOD8046415  16     1.488362  -473.397266     0.110439
         PCOD8015788  16     1.488410  -473.446532     0.061162
         PCOD8016624  16     1.488414  -473.414498     0.093195
         PCOD8017218  16     1.488434  -473.395658     0.112031
         PCOD8020059  16     1.488470  -473.413423     0.094258
         PCOD8021016  16     1.488482  -473.386867     0.120811
             48_1_37   8     1.488489  -473.408949     0.098728
         PCOD8010649  16     1.488490  -473.413798     0.093878
         PCOD8006286  16     1.488498  -473.395168     0.112507
         PCOD8021148  16     1.488512  -473.420688     0.086983
         PCOD8022385  14     1.488515  -473.437618     0.070053
         PCOD8033617  16     1.488599  -473.418827     0.088825
         PCOD8011547  14     1.488601  -473.434934     0.072717
         PCOD8031316  16     1.488605  -473.405476     0.102174
          21_2_24325   8     1.488606  -473.434384     0.073266
         PCOD8001753  16     1.488626  -473.395520     0.112126
         PCOD8008934  14     1.488642  -473.416831     0.090811
         PCOD8015161  16     1.488658  -473.394326     0.113313
         PCOD8045252  14     1.488658  -473.390494     0.117145
         PCOD8032112  16     1.488664  -473.438075     0.069562
         PCOD8012888  16     1.488671  -473.400453     0.107183
         PCOD8033431  12     1.488677  -473.425329     0.082305
         PCOD8031813  14     1.488677  -473.419844     0.087790
         PCOD8042902  14     1.488719  -473.420366     0.087259
         PCOD8015536  16     1.488723  -473.403137     0.104487
         PCOD8047270  16     1.488736  -473.417209     0.090412
         PCOD8032961  16     1.488737  -473.404685     0.102936
         PCOD8011260  12     1.488749  -473.395510     0.112108
         PCOD8023079  14     1.488767  -473.421022     0.086592
         PCOD8006438  14     1.488791  -473.410163     0.097446
         PCOD8031301  14     1.488793  -473.397149     0.110459
         PCOD8016092  12     1.488802  -473.435153     0.072453
         PCOD8002864  14     1.488824  -473.385811     0.121790
         PCOD8041686  16     1.488830  -473.412139     0.095461
         PCOD8001495  16     1.488834  -473.387499     0.120100
         55_3_105802  12     1.488837  -473.462893     0.044705
         PCOD8030785  16     1.488850  -473.423798     0.083797
         PCOD8034110  16     1.488858  -473.418741     0.088853
         PCOD8043640  16     1.488861  -473.470986     0.036607
         PCOD8044222  16     1.488888  -473.424021     0.083566
         PCOD8043910  16     1.488898  -473.401001     0.106584
         PCOD8006568  16     1.488908  -473.402784     0.104798
         PCOD8008410  16     1.488911  -473.387552     0.120030
        152_2_118228   9     1.488916  -473.383484     0.124097
          11_2_14148   8     1.488945  -473.414661     0.092913
         15_2_186438   8     1.488965  -473.389570     0.117999
         PCOD8014437  16     1.488974  -473.406907     0.100660
         PCOD8033485  16     1.489002  -473.421558     0.086003
         PCOD8000453  14     1.489014  -473.414510     0.093048
         PCOD8010932  14     1.489023  -473.408141     0.099415
         PCOD8045032  14     1.489025  -473.380831     0.126725
         PCOD8040644  14     1.489043  -473.403021     0.104531
         PCOD8010870  16     1.489046  -473.399016     0.108535
         PCOD8008242  12     1.489048  -473.398822     0.108729
            55_2_153  12     1.489050  -473.410241     0.097309
         PCOD8123088  12     1.489074  -473.459137     0.048408
         PCOD8033457  16     1.489082  -473.410899     0.096644
         PCOD8041266  14     1.489089  -473.391987     0.115555
          15_2_72626   8     1.489104  -473.437866     0.069672
          2_2_651801   4     1.489120  -473.384093     0.123442
         PCOD8038904  14     1.489138  -473.405222     0.102309
         PCOD8014045  14     1.489139  -473.416054     0.091476
         PCOD8022390  10     1.489152  -473.435550     0.071977
         PCOD8010774  16     1.489160  -473.407710     0.099816
         152_2_85301  12     1.489162  -473.402694     0.104831
          14_2_37910   8     1.489165  -473.447235     0.060290
         PCOD8005400  16     1.489173  -473.400263     0.107260
         PCOD8032183  16     1.489291  -473.433836     0.073660
         PCOD8043030  16     1.489311  -473.370676     0.136816
         PCOD8008092  16     1.489317  -473.404050     0.103440
         PCOD8000224   8     1.489336  -473.439068     0.068418
         PCOD8013707  14     1.489344  -473.403343     0.104141
         PCOD8027227  14     1.489350  -473.409411     0.098072
         PCOD8039227  14     1.489413  -473.367759     0.139710
         PCOD8010776  16     1.489422  -473.402821     0.104646
         PCOD8030537  16     1.489442  -473.424981     0.082481
         PCOD8017103  16     1.489452  -473.403224     0.104236
         PCOD8014961  16     1.489470  -473.413474     0.093982
         PCOD8022440  16     1.489470  -473.420158     0.087298
         PCOD8052587  16     1.489482  -473.418923     0.088530
         PCOD8006741  16     1.489491  -473.388553     0.118898
         PCOD8029453  16     1.489503  -473.427647     0.079801
         188_2_16943  16     1.489515  -473.426877     0.080569
         PCOD8033667  16     1.489545  -473.407963     0.099476
       151_2_5002371   9     1.489573  -473.422923     0.084510
         PCOD8026025  16     1.489578  -473.425112     0.082320
         PCOD8008795  16     1.489614  -473.387576     0.119848
         PCOD8046142  16     1.489626  -473.388453     0.118968
         PCOD8032086  16     1.489640  -473.417305     0.090113
         PCOD8045457  15     1.489664  -473.405090     0.102322
         PCOD8044501  16     1.489666  -473.408191     0.099221
         PCOD8011658  16     1.489675  -473.359831     0.147579
         PCOD8030820  16     1.489684  -473.401572     0.105836
        151_2_547933  12     1.489687  -473.418897     0.088510
         PCOD8052384  10     1.489719  -473.406157     0.101243
         PCOD8000895  14     1.489725  -473.435966     0.071433
         PCOD8012689  14     1.489729  -473.405329     0.102069
         PCOD8018751  16     1.489753  -473.409158     0.098234
         PCOD8026640  14     1.489759  -473.421206     0.086185
         PCOD8043177  16     1.489760  -473.355959     0.151432
         PCOD8006193  16     1.489780  -473.399590     0.107796
         PCOD8031388  16     1.489819  -473.425506     0.081871
         PCOD8032478  16     1.489826  -473.398757     0.108619
         PCOD8012952  16     1.489839  -473.413856     0.093517
         PCOD8036772  12     1.489852  -473.422565     0.084805
         PCOD8046682  16     1.489862  -473.387270     0.120098
       91_2_10129075  12     1.489896  -473.400717     0.106643
         PCOD8002736  16     1.489913  -473.401407     0.105949
         PCOD8021667  14     1.489928  -473.407171     0.100182
         PCOD8036144  12     1.489951  -473.487542     0.019806
         PCOD8008867  16     1.489952  -473.364499     0.142848
         PCOD8045792  16     1.489955  -473.398931     0.108416
         PCOD8029013  16     1.489961  -473.376474     0.130871
         PCOD8045409  16     1.489963  -473.396366     0.110979
         PCOD8042110  14     1.489978  -473.416301     0.091041
         PCOD8046308  16     1.489998  -473.399939     0.107398
         PCOD8006064  14     1.490000  -473.422086     0.085251
         PCOD8027184  14     1.490005  -473.414155     0.093181
         PCOD8004555  14     1.490005  -473.385059     0.122277
         PCOD8027800  16     1.490007  -473.404432     0.102903
         PCOD8026397  14     1.490021  -473.408250     0.099082
              12_1_1   4     1.490078  -473.383075     0.124244
         PCOD8024541  10     1.490092  -473.431121     0.076195
         PCOD8035906  14     1.490093  -473.428366     0.078950
         PCOD8013032  14     1.490096  -473.422978     0.084337
         PCOD8037020  14     1.490096  -473.430168     0.077147
         PCOD8008965  14     1.490104  -473.394327     0.112986
         PCOD8025703  16     1.490122  -473.426294     0.081015
         PCOD8003210  16     1.490139  -473.407343     0.099962
         PCOD8002385  16     1.490151  -473.419313     0.087990
          51_3_89494  14     1.490175  -473.418554     0.088743
         PCOD8034242  14     1.490182  -473.418349     0.088947
         PCOD8011621  14     1.490182  -473.427959     0.079337
         PCOD8038547  16     1.490198  -473.400804     0.106488
         PCOD8010922  14     1.490199  -473.397234     0.110058
         PCOD8040995  16     1.490214  -473.402104     0.105185
         PCOD8028922  14     1.490220  -473.399957     0.107330
         PCOD8041090  12     1.490224  -473.415073     0.092213
         PCOD8045018  15     1.490234  -473.422545     0.084739
          60_2_70214  12     1.490236  -473.468343     0.038941
         PCOD8044643  14     1.490251  -473.381978     0.125302
          12_2_26119   8     1.490282  -473.417172     0.090101
         PCOD8128301  20     1.490285  -473.428204     0.079069
         PCOD8016669  14     1.490288  -473.392169     0.115103
          17_2_27269   8     1.490292  -473.416482     0.090789
         PCOD8039254  16     1.490298  -473.419316     0.087954
         PCOD8001158  14     1.490302  -473.396318     0.110951
         PCOD8002881  10     1.490325  -473.354858     0.152406
         PCOD8032056  16     1.490327  -473.400123     0.107140
        152_2_105573  12     1.490342  -473.394737     0.112523
         PCOD8030486  14     1.490345  -473.390861     0.116398
         PCOD8044350  14     1.490348  -473.407714     0.099544
        91_2_8093488  16     1.490352  -473.379535     0.127723
         PCOD8042454  16     1.490355  -473.430065     0.077192
         PCOD8024932  16     1.490372  -473.368498     0.138755
         PCOD8027138  16     1.490372  -473.433815     0.073438
         PCOD8023049  14     1.490386  -473.416584     0.090666
         PCOD8046264  14     1.490388  -473.406804     0.100445
         PCOD8034203  16     1.490404  -473.422024     0.085222
         PCOD8045364  15     1.490414  -473.411463     0.095781
         PCOD8042888  16     1.490421  -473.429267     0.077975
         PCOD8037269  16     1.490440  -473.416789     0.090449
         PCOD8006459  14     1.490452  -473.419671     0.087564
         PCOD8127937  16     1.490467  -473.445378     0.061854
         PCOD8031787  16     1.490489  -473.439694     0.067533
         PCOD8037924  16     1.490523  -473.389911     0.117308
         PCOD8027137  16     1.490529  -473.426087     0.081131
           88-2_1_22  16     1.490540  -473.432598     0.074617
         PCOD8043051  14     1.490555  -473.401649     0.105563
         PCOD8044513  16     1.490585  -473.413266     0.093939
         PCOD8029238  12     1.490613  -473.411129     0.096070
        62_3_7223907  20     1.490631  -473.398036     0.109159
         PCOD8013022  14     1.490633  -473.434342     0.072852
         PCOD8030746  16     1.490638  -473.409631     0.097562
      181_2_11794163  18     1.490640  -473.414557     0.092636
          51_3_89495  14     1.490641  -473.396057     0.111136
         PCOD8043469  14     1.490652  -473.392598     0.114592
         PCOD8004478  16     1.490661  -473.421575     0.085613
         53_3_770632  16     1.490666  -473.407023     0.100164
         55_3_106065  12     1.490668  -473.462113     0.045073
         PCOD8030488  16     1.490694  -473.356361     0.150820
         PCOD8026208  10     1.490704  -473.421459     0.085719
          17_2_31045   8     1.490706  -473.441591     0.065587
         PCOD8038838  16     1.490717  -473.395614     0.111561
         PCOD8029928  16     1.490724  -473.427004     0.080170
          94_2_41738  16     1.490735  -473.424134     0.083037
         13_2_257388   6     1.490765  -473.431227     0.075938
         PCOD8020276  14     1.490782  -473.424264     0.082897
         PCOD8038971  16     1.490788  -473.401129     0.106030
         PCOD8043284  16     1.490788  -473.406027     0.101132
         PCOD8046279  16     1.490834  -473.374664     0.132485
         PCOD8028612  14     1.490854  -473.420897     0.086248
         PCOD8013156  12     1.490861  -473.410588     0.096555
         PCOD8030812  14     1.490875  -473.434734     0.072406
         PCOD8037163  16     1.490893  -473.424799     0.082337
         PCOD8042002  14     1.490901  -473.396214     0.110920
         PCOD8006583  16     1.490919  -473.410959     0.096171
         PCOD8035257  12     1.490933  -473.415507     0.091620
         PCOD8033815  12     1.490956  -473.411514     0.095608
         PCOD8031231  16     1.490989  -473.411149     0.095965
         PCOD8044709  12     1.490990  -473.403143     0.103971
         PCOD8039142  14     1.491005  -473.422204     0.084907
         PCOD8022311  14     1.491011  -473.405323     0.101786
         PCOD8018213  16     1.491031  -473.403554     0.103551
         PCOD8003067  16     1.491101  -473.427404     0.079685
         PCOD8026375  16     1.491140  -473.432444     0.074636
         PCOD8001710  14     1.491143  -473.375505     0.131575
         152_2_78491  12     1.491151  -473.409267     0.097811
         PCOD8029927  14     1.491155  -473.423298     0.083779
         PCOD8025377  16     1.491178  -473.388376     0.118696
         PCOD8025456  16     1.491191  -473.401803     0.105266
         PCOD8002056  12     1.491226  -473.465242     0.041819
         PCOD8024393  14     1.491245  -473.366719     0.140338
         PCOD8003266  14     1.491258  -473.416320     0.090734
          2_2_591477   4     1.491273  -473.433637     0.073413
         PCOD8012482  14     1.491274  -473.409947     0.097103
         PCOD8030153  16     1.491283  -473.399985     0.107063
         PCOD8031656  16     1.491293  -473.392716     0.114330
         PCOD8029333  14     1.491298  -473.429581     0.077464
         PCOD8032489  14     1.491306  -473.428091     0.078952
         PCOD8004615  14     1.491327  -473.424300     0.082738
         PCOD8025732  14     1.491336  -473.422026     0.085010
        91_2_9534381  16     1.491368  -473.430137     0.076892
         PCOD8021916  16     1.491414  -473.402076     0.104943
         PCOD8019102  16     1.491422  -473.406726     0.100291
         PCOD8000487  14     1.491432  -473.421552     0.085463
         PCOD8039079  14     1.491440  -473.432481     0.074532
         PCOD8023022  14     1.491447  -473.411838     0.095173
         PCOD8029960  16     1.491470  -473.394281     0.112725
         PCOD8010609  14     1.491494  -473.404289     0.102712
         PCOD8031314  16     1.491501  -473.424115     0.082884
         PCOD8007931  16     1.491503  -473.399960     0.107039
         PCOD8005296  14     1.491526  -473.394533     0.112460
         PCOD8302312  12     1.491529  -473.389093     0.117900
         PCOD8008802  14     1.491541  -473.387776     0.119214
         PCOD8012894  16     1.491543  -473.415006     0.091984
         PCOD8042166  14     1.491544  -473.412052     0.094937
         PCOD8025951  16     1.491566  -473.416803     0.090181
         PCOD8028899  16     1.491568  -473.418574     0.088410
        91_2_5225522  16     1.491573  -473.401899     0.105084
         PCOD8002018  14     1.491584  -473.391346     0.115634
         PCOD8030303  16     1.491605  -473.446695     0.060281
         PCOD8034887  16     1.491610  -473.395820     0.111155
         PCOD8030734  16     1.491614  -473.386581     0.120393
         PCOD8023188  14     1.491642  -473.385201     0.121766
         PCOD8040321  16     1.491643  -473.394495     0.112472
         PCOD8020492  16     1.491644  -473.383616     0.123351
         PCOD8008769  16     1.491647  -473.413474     0.093492
         PCOD8030937  16     1.491649  -473.413419     0.093547
         PCOD8022785  10     1.491651  -473.422985     0.083980
         PCOD8038922  14     1.491653  -473.415707     0.091258
          52_2_26457  16     1.491687  -473.413252     0.093705
         PCOD8022425  14     1.491690  -473.408750     0.098207
         PCOD8056769  16     1.491701  -473.430482     0.076472
         PCOD8011856  14     1.491706  -473.404684     0.102269
          12_2_16210   8     1.491711  -473.439916     0.067036
        62_3_7301601  20     1.491716  -473.450053     0.056898
         PCOD8046004  16     1.491739  -473.402534     0.104412
         PCOD8044426  16     1.491768  -473.409644     0.097295
